Establishment DUNS,Business Operation,NDC,Source NDC,Volume Per,Outermost Quantity Released,Outermost Quantity Distributed (Non-US),Outermost Package Type,Innermost Quantity Released,Innermost Quantity Distributed (Non-US),Innermost Package Type,Market Unknown
80354456,Manufacture,65121-249-00,,April,0,0,BOTTLE,,,,No
80354456,Manufacture,65121-249-00,,May,0,0,BOTTLE,,,,No
80354456,Manufacture,65121-249-00,,June,0,0,BOTTLE,,,,No
80354456,Manufacture,65121-249-00,,July,0,0,BOTTLE,,,,No
80354456,Manufacture,65121-249-00,,August,0,0,BOTTLE,,,,No
80354456,Manufacture,65121-249-00,,September,0,0,BOTTLE,,,,No
80354456,Manufacture,65121-249-00,,October,0,0,BOTTLE,,,,No
80354456,Manufacture,65121-249-00,,November,0,0,BOTTLE,,,,No
80354456,Manufacture,65121-249-00,,December,0,0,BOTTLE,,,,No
80354456,Manufacture,65121-249-00,,Annual Total,0,0,BOTTLE,,,,No
80354456,Manufacture,65121-250-01,,January,0,0,JAR,,,,No
80354456,Manufacture,65121-250-01,,February,0,0,JAR,,,,No
80354456,Manufacture,65121-250-01,,March,0,0,JAR,,,,No
80354456,Manufacture,65121-250-01,,April,0,0,JAR,,,,No
80354456,Manufacture,65121-250-01,,May,0,0,JAR,,,,No
80354456,Manufacture,65121-250-01,,June,0,0,JAR,,,,No
80354456,Manufacture,65121-250-01,,July,0,0,JAR,,,,No
80354456,Manufacture,65121-250-01,,August,0,0,JAR,,,,No
80354456,Manufacture,65121-250-01,,September,0,0,JAR,,,,No
80354456,Manufacture,65121-250-01,,October,0,0,JAR,,,,No
80354456,Manufacture,65121-250-01,,November,0,0,JAR,,,,No
80354456,Manufacture,65121-250-01,,December,0,0,JAR,,,,No
80354456,Manufacture,65121-250-01,,Annual Total,0,0,JAR,,,,No
80354456,Manufacture,65121-251-00,,January,0,0,JAR,,,,No
80354456,Manufacture,65121-251-00,,February,0,0,JAR,,,,No
80354456,Manufacture,65121-251-00,,March,0,0,JAR,,,,No
80354456,Manufacture,65121-251-00,,April,0,0,JAR,,,,No
80354456,Manufacture,65121-251-00,,May,0,0,JAR,,,,No
80354456,Manufacture,65121-251-00,,June,0,0,JAR,,,,No
80354456,Manufacture,65121-251-00,,July,0,0,JAR,,,,No
80354456,Manufacture,65121-251-00,,August,1827,0,JAR,,,,No
80354456,Manufacture,65121-251-00,,September,0,0,JAR,,,,No
80354456,Manufacture,65121-251-00,,October,0,0,JAR,,,,No
80354456,Manufacture,65121-251-00,,November,0,0,JAR,,,,No
80354456,Manufacture,65121-251-00,,December,0,0,JAR,,,,No
80354456,Manufacture,65121-251-00,,Annual Total,1827,0,JAR,,,,No
80354456,Manufacture,65121-252-01,,January,0,0,TUBE,,,,No
80354456,Manufacture,65121-252-01,,February,0,0,TUBE,,,,No
80354456,Manufacture,65121-252-01,,March,0,0,TUBE,,,,No
80354456,Manufacture,65121-252-01,,April,0,0,TUBE,,,,No
80354456,Manufacture,65121-252-01,,May,0,0,TUBE,,,,No
80354456,Manufacture,65121-252-01,,June,0,0,TUBE,,,,No
80354456,Manufacture,65121-252-01,,July,0,0,TUBE,,,,No
80354456,Manufacture,65121-252-01,,August,0,0,TUBE,,,,No
80354456,Manufacture,65121-252-01,,September,0,0,TUBE,,,,No
80354456,Manufacture,65121-252-01,,October,0,0,TUBE,,,,No
80354456,Manufacture,65121-252-01,,November,0,0,TUBE,,,,No
80354456,Manufacture,65121-252-01,,December,0,0,TUBE,,,,No
80354456,Manufacture,65121-252-01,,Annual Total,0,0,TUBE,,,,No
80354456,Manufacture,65121-253-00,,January,0,0,JAR,,,,No
80354456,Manufacture,65121-253-00,,February,0,0,JAR,,,,No
80354456,Manufacture,65121-253-00,,March,0,0,JAR,,,,No
80354456,Manufacture,65121-253-00,,April,0,0,JAR,,,,No
80354456,Manufacture,65121-253-00,,May,0,0,JAR,,,,No
80354456,Manufacture,65121-253-00,,June,0,0,JAR,,,,No
80354456,Manufacture,65121-253-00,,July,0,0,JAR,,,,No
80354456,Manufacture,65121-253-00,,August,0,0,JAR,,,,No
80354456,Manufacture,65121-253-00,,September,0,0,JAR,,,,No
80354456,Manufacture,65121-253-00,,October,0,0,JAR,,,,No
80354456,Manufacture,65121-253-00,,November,0,0,JAR,,,,No
80354456,Manufacture,65121-253-00,,December,0,0,JAR,,,,No
80354456,Manufacture,65121-253-00,,Annual Total,0,0,JAR,,,,No
80354456,Manufacture,65121-254-00,,January,0,0,BOTTLE,,,,No
80354456,Manufacture,65121-254-00,,February,0,0,BOTTLE,,,,No
80354456,Manufacture,65121-254-00,,March,0,0,BOTTLE,,,,No
80354456,Manufacture,65121-254-00,,April,0,0,BOTTLE,,,,No
80354456,Manufacture,65121-254-00,,May,0,0,BOTTLE,,,,No
80354456,Manufacture,65121-254-00,,June,0,0,BOTTLE,,,,No
80354456,Manufacture,65121-254-00,,July,0,0,BOTTLE,,,,No
80354456,Manufacture,65121-254-00,,August,0,0,BOTTLE,,,,No
80354456,Manufacture,65121-254-00,,September,0,0,BOTTLE,,,,No
80354456,Manufacture,65121-254-00,,October,0,0,BOTTLE,,,,No
80354456,Manufacture,65121-254-00,,November,0,0,BOTTLE,,,,No
80354456,Manufacture,65121-254-00,,December,0,0,BOTTLE,,,,No
80354456,Manufacture,65121-254-00,,Annual Total,0,0,BOTTLE,,,,No
80354456,Manufacture,65121-255-00,,January,0,0,JAR,,,,No
80354456,Manufacture,65121-255-00,,February,0,0,JAR,,,,No
80354456,Manufacture,65121-255-00,,March,0,0,JAR,,,,No
80354456,Manufacture,65121-255-00,,April,0,0,JAR,,,,No
80354456,Manufacture,65121-255-00,,May,0,0,JAR,,,,No
80354456,Manufacture,65121-255-00,,June,0,0,JAR,,,,No
80354456,Manufacture,65121-255-00,,July,0,0,JAR,,,,No
80354456,Manufacture,65121-255-00,,August,0,0,JAR,,,,No
80354456,Manufacture,65121-255-00,,September,0,0,JAR,,,,No
80354456,Manufacture,65121-255-00,,October,0,0,JAR,,,,No
80354456,Manufacture,65121-255-00,,November,0,0,JAR,,,,No
80354456,Manufacture,65121-255-00,,December,0,0,JAR,,,,No
80354456,Manufacture,65121-255-00,,Annual Total,0,0,JAR,,,,No
80354456,Manufacture,65121-256-00,,January,0,0,TUBE,,,,No
80354456,Manufacture,65121-256-00,,February,0,0,TUBE,,,,No
80354456,Manufacture,65121-256-00,,March,0,0,TUBE,,,,No
80354456,Manufacture,65121-256-00,,April,0,0,TUBE,,,,No
80354456,Manufacture,65121-256-00,,May,0,0,TUBE,,,,No
80354456,Manufacture,65121-256-00,,June,0,0,TUBE,,,,No
80354456,Manufacture,65121-256-00,,July,0,0,TUBE,,,,No
80354456,Manufacture,65121-256-00,,August,0,0,TUBE,,,,No
80354456,Manufacture,65121-256-00,,September,0,0,TUBE,,,,No
80354456,Manufacture,65121-256-00,,October,0,0,TUBE,,,,No
80354456,Manufacture,65121-256-00,,November,0,0,TUBE,,,,No
80354456,Manufacture,65121-256-00,,December,0,0,TUBE,,,,No
80354456,Manufacture,65121-256-00,,Annual Total,0,0,TUBE,,,,No
80354456,Manufacture,65121-256-01,,January,0,0,JAR,,,,No
80354456,Manufacture,65121-256-01,,February,0,0,JAR,,,,No
80354456,Manufacture,65121-256-01,,March,0,0,JAR,,,,No
80354456,Manufacture,65121-256-01,,April,0,0,JAR,,,,No
80354456,Manufacture,65121-256-01,,May,0,0,JAR,,,,No
80354456,Manufacture,65121-256-01,,June,0,0,JAR,,,,No
80354456,Manufacture,65121-256-01,,July,0,0,JAR,,,,No
80354456,Manufacture,65121-256-01,,August,0,0,JAR,,,,No
80354456,Manufacture,65121-256-01,,September,0,0,JAR,,,,No
80354456,Manufacture,65121-256-01,,October,0,0,JAR,,,,No
80354456,Manufacture,65121-256-01,,November,0,0,JAR,,,,No
80354456,Manufacture,65121-256-01,,December,0,0,JAR,,,,No
80354456,Manufacture,65121-256-01,,Annual Total,0,0,JAR,,,,No
80354456,Manufacture,65121-257-00,,January,0,0,JAR,,,,No
80354456,Manufacture,65121-257-00,,February,0,0,JAR,,,,No
80354456,Manufacture,65121-257-00,,March,0,0,JAR,,,,No
80354456,Manufacture,65121-257-00,,April,0,0,JAR,,,,No
80354456,Manufacture,65121-257-00,,May,0,0,JAR,,,,No
80354456,Manufacture,65121-257-00,,June,0,0,JAR,,,,No
80354456,Manufacture,65121-257-00,,July,0,0,JAR,,,,No
80354456,Manufacture,65121-257-00,,August,0,0,JAR,,,,No
80354456,Manufacture,65121-257-00,,September,0,0,JAR,,,,No
80354456,Manufacture,65121-257-00,,October,0,0,JAR,,,,No
80354456,Manufacture,65121-257-00,,November,0,0,JAR,,,,No
80354456,Manufacture,65121-257-00,,December,0,0,JAR,,,,No
80354456,Manufacture,65121-257-00,,Annual Total,0,0,JAR,,,,No
80354456,Manufacture,65121-260-00,,January,0,0,BOX,,,,No
80354456,Manufacture,65121-260-00,,February,0,0,BOX,,,,No
80354456,Manufacture,65121-260-00,,March,0,0,BOX,,,,No
80354456,Manufacture,65121-260-00,,April,0,0,BOX,,,,No
80354456,Manufacture,65121-260-00,,May,0,0,BOX,,,,No
80354456,Manufacture,65121-260-00,,June,0,0,BOX,,,,No
80354456,Manufacture,65121-260-00,,July,9676,0,BOX,,,,No
80354456,Manufacture,65121-260-00,,August,0,0,BOX,,,,No
80354456,Manufacture,65121-260-00,,September,0,0,BOX,,,,No
80354456,Manufacture,65121-260-00,,October,0,0,BOX,,,,No
80354456,Manufacture,65121-260-00,,November,0,0,BOX,,,,No
80354456,Manufacture,65121-260-00,,December,0,0,BOX,,,,No
80354456,Manufacture,65121-260-00,,Annual Total,9676,0,BOX,,,,No
80354456,Manufacture,65121-260-05,,January,0,0,PACKET,,,,No
80354456,Manufacture,65121-260-05,,February,0,0,PACKET,,,,No
80354456,Manufacture,65121-260-05,,March,0,0,PACKET,,,,No
80354456,Manufacture,65121-260-05,,April,0,0,PACKET,,,,No
80354456,Manufacture,65121-260-05,,May,0,0,PACKET,,,,No
80354456,Manufacture,65121-260-05,,June,0,0,PACKET,,,,No
80354456,Manufacture,65121-260-05,,July,24310,0,PACKET,,,,No
80354456,Manufacture,65121-260-05,,August,0,0,PACKET,,,,No
80354456,Manufacture,65121-260-05,,September,0,0,PACKET,,,,No
80354456,Manufacture,65121-260-05,,October,0,0,PACKET,,,,No
80354456,Manufacture,65121-260-05,,November,0,0,PACKET,,,,No
80354456,Manufacture,65121-260-05,,December,0,0,PACKET,,,,No
80354456,Manufacture,65121-260-05,,Annual Total,24310,0,PACKET,,,,No
80354456,Manufacture,65121-261-00,,January,0,0,BOX,,,,No
80354456,Manufacture,65121-261-00,,February,0,0,BOX,,,,No
80354456,Manufacture,65121-261-00,,March,0,0,BOX,,,,No
80354456,Manufacture,65121-261-00,,April,0,0,BOX,,,,No
80354456,Manufacture,65121-261-00,,May,0,0,BOX,,,,No
80354456,Manufacture,65121-261-00,,June,0,0,BOX,,,,No
80354456,Manufacture,65121-261-00,,July,0,0,BOX,,,,No
80354456,Manufacture,65121-261-00,,August,0,0,BOX,,,,No
80354456,Manufacture,65121-261-00,,September,0,0,BOX,,,,No
80354456,Manufacture,65121-261-00,,October,0,0,BOX,,,,No
80354456,Manufacture,65121-261-00,,November,5133,0,BOX,,,,No
80354456,Manufacture,65121-261-00,,December,0,0,BOX,,,,No
80354456,Manufacture,65121-261-00,,Annual Total,5133,0,BOX,,,,No
80354456,Manufacture,65121-261-05,,January,0,0,PACKET,,,,No
80354456,Manufacture,65121-261-05,,February,0,0,PACKET,,,,No
80354456,Manufacture,65121-261-05,,March,0,0,PACKET,,,,No
80354456,Manufacture,65121-261-05,,April,0,0,PACKET,,,,No
80354456,Manufacture,65121-261-05,,May,0,0,PACKET,,,,No
80354456,Manufacture,65121-261-05,,June,0,0,PACKET,,,,No
80354456,Manufacture,65121-261-05,,July,0,0,PACKET,,,,No
80354456,Manufacture,65121-261-05,,August,0,0,PACKET,,,,No
80354456,Manufacture,65121-261-05,,September,0,0,PACKET,,,,No
80354456,Manufacture,65121-261-05,,October,0,0,PACKET,,,,No
80354456,Manufacture,65121-261-05,,November,0,0,PACKET,,,,No
80354456,Manufacture,65121-261-05,,December,0,0,PACKET,,,,No
80354456,Manufacture,65121-261-05,,Annual Total,0,0,PACKET,,,,No
80354456,Manufacture,65121-265-02,,January,0,0,CONTAINER,,,,No
80354456,Manufacture,65121-265-02,,February,0,0,CONTAINER,,,,No
80354456,Manufacture,65121-265-02,,March,0,0,CONTAINER,,,,No
80354456,Manufacture,65121-265-02,,April,0,0,CONTAINER,,,,No
80354456,Manufacture,65121-265-02,,May,0,0,CONTAINER,,,,No
80354456,Manufacture,65121-265-02,,June,0,0,CONTAINER,,,,No
80354456,Manufacture,65121-265-02,,July,0,0,CONTAINER,,,,No
80354456,Manufacture,65121-265-02,,August,0,0,CONTAINER,,,,No
80354456,Manufacture,65121-265-02,,September,2308,0,CONTAINER,,,,No
80354456,Manufacture,65121-265-02,,October,0,0,CONTAINER,,,,No
80354456,Manufacture,65121-265-02,,November,0,0,CONTAINER,,,,No
80354456,Manufacture,65121-265-02,,December,0,0,CONTAINER,,,,No
80354456,Manufacture,65121-265-02,,Annual Total,2308,0,CONTAINER,,,,No
80354456,Manufacture,65121-266-03,,January,0,0,PACKET,,,,No
80354456,Manufacture,65121-266-03,,February,0,0,PACKET,,,,No
80354456,Manufacture,65121-266-03,,March,0,0,PACKET,,,,No
80354456,Manufacture,65121-266-03,,April,0,0,PACKET,,,,No
80354456,Manufacture,65121-266-03,,May,0,0,PACKET,,,,No
80354456,Manufacture,65121-266-03,,June,0,0,PACKET,,,,No
80354456,Manufacture,65121-266-03,,July,0,0,PACKET,,,,No
80354456,Manufacture,65121-266-03,,August,0,0,PACKET,,,,No
80354456,Manufacture,65121-266-03,,September,0,0,PACKET,,,,No
80354456,Manufacture,65121-266-03,,October,0,0,PACKET,,,,No
80354456,Manufacture,65121-266-03,,November,0,0,PACKET,,,,No
80354456,Manufacture,65121-266-03,,December,0,0,PACKET,,,,No
80354456,Manufacture,65121-266-03,,Annual Total,0,0,PACKET,,,,No
80354456,Manufacture,65121-270-04,,January,0,0,BOX,,,,No
80354456,Manufacture,65121-270-04,,February,0,0,BOX,,,,No
80354456,Manufacture,65121-270-04,,March,0,0,BOX,,,,No
80354456,Manufacture,65121-270-04,,April,0,0,BOX,,,,No
80354456,Manufacture,65121-270-04,,May,0,0,BOX,,,,No
80354456,Manufacture,65121-270-04,,June,0,0,BOX,,,,No
80354456,Manufacture,65121-270-04,,July,0,0,BOX,,,,No
80354456,Manufacture,65121-270-04,,August,0,0,BOX,,,,No
80354456,Manufacture,65121-270-04,,September,0,0,BOX,,,,No
80354456,Manufacture,65121-270-04,,October,0,0,BOX,,,,No
80354456,Manufacture,65121-270-04,,November,0,0,BOX,,,,No
80354456,Manufacture,65121-270-04,,December,0,0,BOX,,,,No
80354456,Manufacture,65121-270-04,,Annual Total,0,0,BOX,,,,No
80354456,Manufacture,65121-275-04,,January,0,0,JAR,,,,No
80354456,Manufacture,65121-275-04,,February,0,0,JAR,,,,No
80354456,Manufacture,65121-275-04,,March,0,0,JAR,,,,No
80354456,Manufacture,65121-275-04,,April,0,0,JAR,,,,No
80354456,Manufacture,65121-275-04,,May,0,0,JAR,,,,No
80354456,Manufacture,65121-275-04,,June,0,0,JAR,,,,No
80354456,Manufacture,65121-275-04,,July,0,0,JAR,,,,No
80354456,Manufacture,65121-275-04,,August,0,0,JAR,,,,No
80354456,Manufacture,65121-275-04,,September,0,0,JAR,,,,No
80354456,Manufacture,65121-275-04,,October,0,0,JAR,,,,No
80354456,Manufacture,65121-275-04,,November,0,0,JAR,,,,No
80354456,Manufacture,65121-275-04,,December,0,0,JAR,,,,No
80354456,Manufacture,65121-275-04,,Annual Total,0,0,JAR,,,,No
80354456,Manufacture,65121-280-04,,January,0,0,JAR,,,,No
80354456,Manufacture,65121-280-04,,February,0,0,JAR,,,,No
80354456,Manufacture,65121-280-04,,March,0,0,JAR,,,,No
80354456,Manufacture,65121-280-04,,April,0,0,JAR,,,,No
80354456,Manufacture,65121-280-04,,May,0,0,JAR,,,,No
80354456,Manufacture,65121-280-04,,June,0,0,JAR,,,,No
80354456,Manufacture,65121-280-04,,July,0,0,JAR,,,,No
80354456,Manufacture,65121-280-04,,August,0,0,JAR,,,,No
80354456,Manufacture,65121-280-04,,September,0,0,JAR,,,,No
80354456,Manufacture,65121-280-04,,October,0,0,JAR,,,,No
80354456,Manufacture,65121-280-04,,November,0,0,JAR,,,,No
80354456,Manufacture,65121-280-04,,December,0,0,JAR,,,,No
80354456,Manufacture,65121-280-04,,Annual Total,0,0,JAR,,,,No
80354456,Manufacture,65121-285-10,,January,0,0,BOTTLE: SPRAY,,,,No
80354456,Manufacture,65121-285-10,,February,0,0,BOTTLE: SPRAY,,,,No
80354456,Manufacture,65121-285-10,,March,0,0,BOTTLE: SPRAY,,,,No
80354456,Manufacture,65121-285-10,,April,0,0,BOTTLE: SPRAY,,,,No
80354456,Manufacture,65121-285-10,,May,0,0,BOTTLE: SPRAY,,,,No
80354456,Manufacture,65121-285-10,,June,0,0,BOTTLE: SPRAY,,,,No
80354456,Manufacture,65121-285-10,,July,0,0,BOTTLE: SPRAY,,,,No
80354456,Manufacture,65121-285-10,,August,0,0,BOTTLE: SPRAY,,,,No
80354456,Manufacture,65121-285-10,,September,0,0,BOTTLE: SPRAY,,,,No
80354456,Manufacture,65121-285-10,,October,0,0,BOTTLE: SPRAY,,,,No
80354456,Manufacture,65121-285-10,,November,0,0,BOTTLE: SPRAY,,,,No
80354456,Manufacture,65121-285-10,,December,0,0,BOTTLE: SPRAY,,,,No
80354456,Manufacture,65121-285-10,,Annual Total,0,0,BOTTLE: SPRAY,,,,No
80354456,Manufacture,65121-290-00,,January,0,0,TUBE,,,,No
80354456,Manufacture,65121-290-00,,February,0,0,TUBE,,,,No
80354456,Manufacture,65121-290-00,,March,0,0,TUBE,,,,No
80354456,Manufacture,65121-290-00,,April,0,0,TUBE,,,,No
80354456,Manufacture,65121-290-00,,May,0,0,TUBE,,,,No
80354456,Manufacture,65121-290-00,,June,0,0,TUBE,,,,No
80354456,Manufacture,65121-290-00,,July,0,0,TUBE,,,,No
80354456,Manufacture,65121-290-00,,August,0,0,TUBE,,,,No
80354456,Manufacture,65121-290-00,,September,0,0,TUBE,,,,No
80354456,Manufacture,65121-290-00,,October,0,0,TUBE,,,,No
80354456,Manufacture,65121-290-00,,November,0,0,TUBE,,,,No
80354456,Manufacture,65121-290-00,,December,0,0,TUBE,,,,No
80354456,Manufacture,65121-290-00,,Annual Total,0,0,TUBE,,,,No
80354456,Manufacture,65121-291-00,,January,0,0,TUBE,,,,No
80354456,Manufacture,65121-291-00,,February,0,0,TUBE,,,,No
80354456,Manufacture,65121-291-00,,March,0,0,TUBE,,,,No
80354456,Manufacture,65121-291-00,,April,0,0,TUBE,,,,No
80354456,Manufacture,65121-291-00,,May,0,0,TUBE,,,,No
80354456,Manufacture,65121-291-00,,June,0,0,TUBE,,,,No
80354456,Manufacture,65121-291-00,,July,0,0,TUBE,,,,No
80354456,Manufacture,65121-291-00,,August,0,0,TUBE,,,,No
80354456,Manufacture,65121-291-00,,September,0,0,TUBE,,,,No
80354456,Manufacture,65121-291-00,,October,0,0,TUBE,,,,No
80354456,Manufacture,65121-291-00,,November,5133,0,TUBE,,,,No
80354456,Manufacture,65121-291-00,,December,0,0,TUBE,,,,No
80354456,Manufacture,65121-291-00,,Annual Total,5133,0,TUBE,,,,No
80354456,Manufacture,65121-303-30,,January,0,0,BOTTLE,,,,No
80354456,Manufacture,65121-303-30,,February,0,0,BOTTLE,,,,No
80354456,Manufacture,65121-303-30,,March,0,0,BOTTLE,,,,No
80354456,Manufacture,65121-303-30,,April,2074,0,BOTTLE,,,,No
80354456,Manufacture,65121-303-30,,May,0,0,BOTTLE,,,,No
80354456,Manufacture,65121-303-30,,June,0,0,BOTTLE,,,,No
80354456,Manufacture,65121-303-30,,July,0,0,BOTTLE,,,,No
80354456,Manufacture,65121-303-30,,August,0,0,BOTTLE,,,,No
80354456,Manufacture,65121-303-30,,September,0,0,BOTTLE,,,,No
80354456,Manufacture,65121-303-30,,October,0,0,BOTTLE,,,,No
80354456,Manufacture,65121-303-30,,November,0,0,BOTTLE,,,,No
80354456,Manufacture,65121-303-30,,December,0,0,BOTTLE,,,,No
80354456,Manufacture,65121-303-30,,Annual Total,2074,0,BOTTLE,,,,No
80354456,Manufacture,65121-303-40,,January,0,0,JAR,,,,No
80354456,Manufacture,65121-303-40,,February,0,0,JAR,,,,No
80354456,Manufacture,65121-303-40,,March,0,0,JAR,,,,No
80354456,Manufacture,65121-303-40,,April,2003,0,JAR,,,,No
80354456,Manufacture,65121-303-40,,May,0,0,JAR,,,,No
80354456,Manufacture,65121-303-40,,June,0,0,JAR,,,,No
80354456,Manufacture,65121-303-40,,July,0,0,JAR,,,,No
80354456,Manufacture,65121-303-40,,August,0,0,JAR,,,,No
80354456,Manufacture,65121-303-40,,September,0,0,JAR,,,,No
80354456,Manufacture,65121-303-40,,October,0,0,JAR,,,,No
80354456,Manufacture,65121-303-40,,November,0,0,JAR,,,,No
80354456,Manufacture,65121-303-40,,December,0,0,JAR,,,,No
80354456,Manufacture,65121-303-40,,Annual Total,2003,0,JAR,,,,No
80354456,Manufacture,65121-303-50,,January,0,0,BOTTLE,,,,No
80354456,Manufacture,65121-303-50,,February,0,0,BOTTLE,,,,No
80354456,Manufacture,65121-303-50,,March,0,0,BOTTLE,,,,No
80354456,Manufacture,65121-303-50,,April,2120,0,BOTTLE,,,,No
80354456,Manufacture,65121-303-50,,May,0,0,BOTTLE,,,,No
80354456,Manufacture,65121-303-50,,June,0,0,BOTTLE,,,,No
80354456,Manufacture,65121-303-50,,July,0,0,BOTTLE,,,,No
80354456,Manufacture,65121-303-50,,August,0,0,BOTTLE,,,,No
80354456,Manufacture,65121-303-50,,September,0,0,BOTTLE,,,,No
80354456,Manufacture,65121-303-50,,October,0,0,BOTTLE,,,,No
80354456,Manufacture,65121-303-50,,November,0,0,BOTTLE,,,,No
80354456,Manufacture,65121-303-50,,December,0,0,BOTTLE,,,,No
80354456,Manufacture,65121-303-50,,Annual Total,2120,0,BOTTLE,,,,No
80354456,Manufacture,65121-305-00,,January,0,0,BOX,,,,No
80354456,Manufacture,65121-305-00,,February,5258,0,BOX,,,,No
80354456,Manufacture,65121-305-00,,March,0,0,BOX,,,,No
80354456,Manufacture,65121-305-00,,April,0,0,BOX,,,,No
80354456,Manufacture,65121-305-00,,May,0,0,BOX,,,,No
80354456,Manufacture,65121-305-00,,June,0,0,BOX,,,,No
80354456,Manufacture,65121-305-00,,July,0,0,BOX,,,,No
80354456,Manufacture,65121-305-00,,August,0,0,BOX,,,,No
80354456,Manufacture,65121-305-00,,September,0,0,BOX,,,,No
80354456,Manufacture,65121-305-00,,October,0,0,BOX,,,,No
80354456,Manufacture,65121-305-00,,November,0,0,BOX,,,,No
80354456,Manufacture,65121-305-00,,December,0,0,BOX,,,,No
80354456,Manufacture,65121-305-00,,Annual Total,5258,0,BOX,,,,No
80354456,Manufacture,65121-306-00,,January,0,0,CYLINDER,,,,No
80354456,Manufacture,65121-306-00,,February,0,0,CYLINDER,,,,No
80354456,Manufacture,65121-306-00,,March,0,0,CYLINDER,,,,No
80354456,Manufacture,65121-306-00,,April,0,0,CYLINDER,,,,No
80354456,Manufacture,65121-306-00,,May,0,0,CYLINDER,,,,No
80354456,Manufacture,65121-306-00,,June,0,0,CYLINDER,,,,No
80354456,Manufacture,65121-306-00,,July,0,0,CYLINDER,,,,No
80354456,Manufacture,65121-306-00,,August,0,0,CYLINDER,,,,No
80354456,Manufacture,65121-306-00,,September,0,0,CYLINDER,,,,No
80354456,Manufacture,65121-306-00,,October,0,0,CYLINDER,,,,No
80354456,Manufacture,65121-306-00,,November,0,0,CYLINDER,,,,No
80354456,Manufacture,65121-306-00,,December,0,0,CYLINDER,,,,No
80354456,Manufacture,65121-306-00,,Annual Total,0,0,CYLINDER,,,,No
80354456,Manufacture,65121-307-05,,January,0,0,PACKET,,,,No
80354456,Manufacture,65121-307-05,,February,0,0,PACKET,,,,No
80354456,Manufacture,65121-307-05,,March,0,0,PACKET,,,,No
80354456,Manufacture,65121-307-05,,April,0,0,PACKET,,,,No
80354456,Manufacture,65121-307-05,,May,0,0,PACKET,,,,No
80354456,Manufacture,65121-307-05,,June,0,0,PACKET,,,,No
80354456,Manufacture,65121-307-05,,July,0,0,PACKET,,,,No
80354456,Manufacture,65121-307-05,,August,0,0,PACKET,,,,No
80354456,Manufacture,65121-307-05,,September,0,0,PACKET,,,,No
80354456,Manufacture,65121-307-05,,October,0,0,PACKET,,,,No
80354456,Manufacture,65121-307-05,,November,0,0,PACKET,,,,No
80354456,Manufacture,65121-307-05,,December,0,0,PACKET,,,,No
80354456,Manufacture,65121-307-05,,Annual Total,0,0,PACKET,,,,No
80354456,Manufacture,65121-308-00,,January,0,0,PACKET,,,,No
80354456,Manufacture,65121-308-00,,February,0,0,PACKET,,,,No
80354456,Manufacture,65121-308-00,,March,0,0,PACKET,,,,No
80354456,Manufacture,65121-308-00,,April,0,0,PACKET,,,,No
80354456,Manufacture,65121-308-00,,May,0,0,PACKET,,,,No
80354456,Manufacture,65121-308-00,,June,0,0,PACKET,,,,No
80354456,Manufacture,65121-308-00,,July,0,0,PACKET,,,,No
80354456,Manufacture,65121-308-00,,August,0,0,PACKET,,,,No
80354456,Manufacture,65121-308-00,,September,0,0,PACKET,,,,No
80354456,Manufacture,65121-308-00,,October,0,0,PACKET,,,,No
